STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Pays,SER,Série,TIME_PERIOD,Année,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LTU,Lituanie,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2007,,727724,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LTU,Lituanie,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2007,,3260289,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LTU,Lituanie,TEL-REV-USD,Total des recettes des télécommunications USD,2007,,4074614890,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LTU,Lituanie,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2007,,642797407,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVN,Slovénie,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2007,,662767,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVN,Slovénie,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2007,,748402,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVN,Slovénie,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2007,,113632,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVN,Slovénie,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2007,,304340,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVN,Slovénie,TEL-REV-USD,Total des recettes des télécommunications USD,2007,,1513339433,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVN,Slovénie,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2007,,497465560,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,AUS,Australie,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,172.13,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,AUS,Australie,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,102.08,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,AUT,Autriche,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,171.13,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,AUT,Autriche,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,118.81,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,BEL,Belgique,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,164.15,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,BEL,Belgique,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,101.06,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CAN,Canada,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,150.57,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CAN,Canada,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,61.65,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CZE,Tchéquie,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,166.85,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CZE,Tchéquie,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,128.15,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,DNK,Danemark,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,194.37,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,DNK,Danemark,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,115.58,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,FIN,Finlande,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,178.12,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,FIN,Finlande,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,114.21,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,FRA,France,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,156.2,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,FRA,France,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,86.76,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,DEU,Allemagne,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,186.65,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,DEU,Allemagne,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,118.09,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,GRC,Grèce,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,204.66,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,GRC,Grèce,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,146.87,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,HUN,Hongrie,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,156.37,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,HUN,Hongrie,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,109.69,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ISL,Islande,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,183.49,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ISL,Islande,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,104.66,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,IRL,Irlande,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,170.94,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,IRL,Irlande,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,113.59,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ITA,Italie,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,210.68,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ITA,Italie,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,154.24,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,JPN,Japon,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,145.96,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,JPN,Japon,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,83.84,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,KOR,Corée,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,167.07,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,KOR,Corée,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,89.35,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LUX,Luxembourg,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,222.43,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LUX,Luxembourg,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,142.5,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,MEX,Mexique,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,82.27,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,MEX,Mexique,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,61.21,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NLD,Pays-Bas,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,184.58,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NLD,Pays-Bas,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,112.64,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NZL,Nouvelle-Zélande,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,161.26,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NZL,Nouvelle-Zélande,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,99.44,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,172.04,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,109.86,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,144.26,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,108.59,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,172.84,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,127.83,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,140.63,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,112.42,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,169.14,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,107.04,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,193.14,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,110.59,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHE,Suisse,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,189.97,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHE,Suisse,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,108.71,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,TUR,Türkiye,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,120.57,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,TUR,Türkiye,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,88.34,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,GBR,Royaume-Uni,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,196.51,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,GBR,Royaume-Uni,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,121.2,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,USA,États-Unis,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,156.21,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,USA,États-Unis,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,82.77,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHL,Chili,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,113.29,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHL,Chili,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,84.49,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,COL,Colombie,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,97.89,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,COL,Colombie,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,77.27,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,EST,Estonie,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,188.95,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,EST,Estonie,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,140.43,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ISR,Israël,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,181.35,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ISR,Israël,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,125.11,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LVA,Lettonie,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,15.39,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LTU,Lituanie,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,190.52,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LTU,Lituanie,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,152.29,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVN,Slovénie,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2007,,144.79,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVN,Slovénie,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2007,,95.49,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,AUS,Australie,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2006,,9940000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,AUS,Australie,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2006,,9700000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,AUS,Australie,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2006,,88,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,AUS,Australie,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2006,,3671924812,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,AUT,Autriche,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2006,,2876859,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,AUT,Autriche,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2006,,3880328,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,AUT,Autriche,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2006,,1332000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,AUT,Autriche,TEL-REV-USD,Total des recettes des télécommunications USD,2006,,7556871945,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,AUT,Autriche,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2006,,937038353,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,BEL,Belgique,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2006,,4045012,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,BEL,Belgique,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2006,,5942162,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,BEL,Belgique,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2006,,3635089,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,BEL,Belgique,TEL-REV-USD,Total des recettes des télécommunications USD,2006,,10249132698,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,BEL,Belgique,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2006,,1266389538,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CAN,Canada,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2006,,19218000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CAN,Canada,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2006,,4203012,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CAN,Canada,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2006,,7782200,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CAN,Canada,TEL-REV-USD,Total des recettes des télécommunications USD,2006,,31916814159,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CAN,Canada,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2006,,6099115044,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CZE,Tchéquie,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2006,,2548378,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CZE,Tchéquie,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2006,,7451645,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CZE,Tchéquie,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2006,,90,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CZE,Tchéquie,TEL-REV-USD,Total des recettes des télécommunications USD,2006,,5395686593,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CZE,Tchéquie,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2006,,627015619,,A,,,,,,,
